Time,traj_1,traj_2,traj_3,traj_4,traj_5,traj_6,traj_7,traj_8,traj_9,traj_10,traj_11,traj_12,traj_13,traj_14,traj_15,traj_16,traj_17,traj_18,traj_19,traj_20
0,1.59297770703986,1.48435225652525,1.58679864955151,1.54120921760392,1.46341989601217,1.43737452091088,1.53594053537073,1.51705355019596,1.59185828504109,1.56285696521376,1.49465776978055,1.55144004582214,1.5558334460204,1.43243646163865,1.53081581969536,1.43047560379384,1.59237961617101,1.45197408057013,1.42721371174173,1.47019047617845
0.05,1.3011006729115,1.25404089583217,1.29962982302823,1.29177612260614,1.20650155320047,1.18482348742457,1.28691732544129,1.26771370162312,1.29949002166692,1.30353842640557,1.23626093169663,1.29324714998981,1.29025907320321,1.19490798512733,1.27593600505161,1.16838492977189,1.34686149756889,1.21033435092286,1.19843807449695,1.21273539407362
0.1,1.05905996982276,1.0553711613879,1.05958478451059,1.08095167854101,0.999353223887539,0.977071303323533,1.07781219078768,1.05805236084867,1.06171092001263,1.08630162688419,1.02104951702551,1.075876929626,1.07018174139601,0.995880346422625,1.06359297203238,0.953016063806692,1.13337717787709,1.00630375821283,1.00413708892987,1.00274020107445
0.15,0.86270082040343,0.887952108486941,0.870149022817231,0.904772331063239,0.828480102096171,0.812532073404199,0.905117391894254,0.883448671850287,0.870684553654472,0.90213258809737,0.848443648456899,0.895655904277153,0.893935464159276,0.833207069089011,0.885600377447161,0.778647705161303,0.95717059348323,0.837476990186598,0.843487567824836,0.827809823930463
0.2,0.706532481435256,0.750629227746256,0.717209032068169,0.75891150978262,0.69010500981408,0.676938360207221,0.761893951189751,0.739586963588622,0.718446015998087,0.75210275572783,0.705417508495047,0.749893939996208,0.747727445226723,0.6980344504376,0.738882815294212,0.638793424011792,0.810967729300175,0.699246854781571,0.708949473114215,0.686895924177205
0.25,0.584589639808398,0.638726314420407,0.594114261591815,0.639534397175011,0.578918603047663,0.568171902959421,0.646701693841807,0.622536736095652,0.596572800926447,0.630506128032202,0.590076890069599,0.630642849075734,0.629300932010148,0.588683073208246,0.618948075585701,0.530646663004797,0.689223102896831,0.588954097560255,0.598943015140664,0.575317693104555
0.3,0.487866235413852,0.547231383651288,0.496750319628337,0.541790350334151,0.491442186755919,0.481281928641994,0.55284211807017,0.527319313025186,0.499290723186358,0.531122524875169,0.497580914366158,0.53393657650144,0.535222221876127,0.501496923368601,0.522198060687997,0.444817713982636,0.589471129503302,0.500355224268531,0.510817493894525,0.485019180529774
0.35,0.411424162460244,0.47275175884168,0.421202106278293,0.462246895844608,0.421372057438674,0.412895988067215,0.475862423815382,0.450402540831485,0.422398045752408,0.450763415372307,0.424531852947753,0.455079469801936,0.459498638577342,0.430328544129814,0.443844172219015,0.376843246007424,0.508116878196046,0.428890027288421,0.438545731307033,0.412672159231538
0.4,0.35113664397261,0.412727032143128,0.360732253506891,0.397666040134512,0.365332535707845,0.358515127633591,0.413441698342308,0.388437834697193,0.361134653697981,0.386029503692459,0.36625784702584,0.391452039904012,0.398688512512818,0.372978580786195,0.380780936560111,0.323244414044356,0.442718682946686,0.371652177767663,0.380046398365538,0.354828963234579
0.45,0.303523508322001,0.363544467255663,0.312934371337301,0.345870394079624,0.320597222727271,0.315392251978033,0.36290967786159,0.338962556035018,0.312601827707816,0.334067005484862,0.319929253493784,0.340216540596797,0.349921311368995,0.326855044776778,0.330115002784926,0.280760870347547,0.389221878248231,0.325135406156973,0.332822675617759,0.308694549476336
0.5,0.266137246759973,0.323847382276292,0.275216042600666,0.303743565331641,0.284576226431389,0.281168060410709,0.322085413473846,0.299122338533162,0.274120884935447,0.292122393976738,0.28308874779533,0.299098967622511,0.310820751007688,0.289821607819085,0.289688932661921,0.247369277164609,0.345812122889362,0.287903153060665,0.29478088444686,0.271693053221262
0.55,0.23681257976104,0.291915534242325,0.245444933308085,0.269661154003138,0.255884894626077,0.253970926206637,0.288767876765616,0.267202906192628,0.243593471860302,0.258562039237583,0.25373044708345,0.26587877008423,0.27919864712838,0.259804932399378,0.257230289936636,0.221169690812593,0.310660635639099,0.25818699418996,0.263821583491002,0.242242550499625
0.6,0.213890303291608,0.266270522498389,0.221896274372159,0.242126416299649,0.233098775663105,0.232455037069532,0.261873839562172,0.241655421361244,0.219414402539976,0.231794259748673,0.230452589181778,0.23927265202917,0.253903646426568,0.235772061546661,0.231297206372197,0.200719061282641,0.282184056126844,0.234505098995976,0.239299951069304,0.218855045345586
0.65,0.195987668229102,0.245662686935958,0.203416521587042,0.219919125416403,0.215063639524089,0.215523437139732,0.24024999381107,0.221256066574934,0.200352056570391,0.210483989335658,0.212081928042316,0.218046196003072,0.23386387092704,0.2168403778204,0.210624324976691,0.184731484092358,0.259199771945812,0.215583509775843,0.219803846884334,0.200357891329363
0.7,0.182127860853031,0.229630578135174,0.188993928763049,0.202029649119548,0.20067696167039,0.20225114595923,0.223024401712035,0.204988185188445,0.185363863382076,0.193491007708102,0.197630044687686,0.201193721221031,0.218030138839754,0.20186393436518,0.194260232686634,0.172390743527371,0.24073441614938,0.200827807452763,0.204222552416461,0.185663451383776
0.75,0.17147125675453,0.216907046398707,0.177861814013074,0.187745699995474,0.189431167207628,0.192071677240848,0.209487767200306,0.192136384094108,0.173782406408548,0.180105533613055,0.186461512389804,0.187745981960819,0.205611838239809,0.1901185701934,0.181291746025194,0.162975519519187,0.225986992352646,0.189376742196306,0.191936656423574,0.174165701141591
0.8,0.163496815490352,0.206904455616751,0.169197035876543,0.176436625135728,0.18099325084607,0.184214068454785,0.198650097647911,0.182072288299554,0.164790826005556,0.169672127577472,0.177778007601861,0.177225511171936,0.195775783598809,0.180832129353759,0.171162210979877,0.156000872900477,0.214274101460217,0.180486441076841,0.182193671327276,0.165280318631492
0.85,0.157542952197211,0.199241960466887,0.162678233764775,0.167593100459148,0.174599856794685,0.178294831452468,0.190101639089106,0.174342225894559,0.157944079479871,0.161640326605893,0.171166219648589,0.169295800277809,0.188132987482972,0.173648942899343,0.163369714322278,0.150821566743482,0.205215005008337,0.173817618768907,0.174639177639848,0.158543713238708
0.9,0.153257899844942,0.193295829952551,0.157929598739325,0.16064338631388,0.169988890225922,0.173984365165327,0.183478751921595,0.168346497202381,0.152860192882271,0.155657851849712,0.166265977366591,0.163387380470376,0.18233157998133,0.168239751752772,0.157542154111151,0.147210827728047,0.198206359949685,0.168751845075136,0.168931069772291,0.153460923962988
0.95,0.150343686305191,0.188894119405754,0.154753122732393,0.155720905534338,0.166637757990279,0.17107097067181,0.178508874355577,0.163904552774667,0.149301027582384,0.151322465229854,0.162842934828271,0.159152033827819,0.178103351917716,0.164338599584058,0.153142762603305,0.144915845223989,0.192813681343921,0.165119585405228,0.16478586131958,0.15008405620663
1,0.14863057868153,0.18598865362779,0.152875318250401,0.152095543676837,0.164433671806828,0.169106539796825,0.174837063623895,0.160955525311004,0.14681870868752,0.14827010578535,0.160438828244278,0.156116074719395,0.175227810605436,0.161905945002765,0.150333517620358,0.143785742082557,0.188802370099774,0.162765764506562,0.162301905001356,0.147829814121944
1.05,0.147741460506974,0.184336443825879,0.151839129960689,0.14959350646174,0.163352671660495,0.168361370278424,0.172624263761572,0.159143947572847,0.14534621649674,0.146313767224385,0.159241109610557,0.154172494332641,0.173597375309084,0.160496620692031,0.148669477547816,0.1437718549736,0.185991630702825,0.161716938823902,0.160684197590414,0.146549170661696
1.1,0.147648637773626,0.183639400768322,0.151583381648213,0.148091139553996,0.163293185696294,0.168433447362347,0.171254642756296,0.158279203918997,0.145029018932955,0.14532078795966,0.158956589423521,0.153303832837921,0.172761764664676,0.159863561990783,0.147887346351996,0.14435571024897,0.1842900772487,0.16157146791789,0.159888120993787,0.146140191851035
1.15,0.14848046659893,0.18350126979351,0.152161876319018,0.147476426357941,0.16398029071037,0.169137331552228,0.170662455464006,0.158008110316813,0.145380211437662,0.145151342633654,0.159331803641703,0.153414932900362,0.172667152190521,0.160111529272196,0.147912206933993,0.145525342588482,0.183518643065615,0.161931801618398,0.160113936354143,0.146531320939831
1.2,0.149842797698829,0.184445887146991,0.15346960010796,0.147713294618768,0.165088866319494,0.170421394469276,0.170963090842003,0.158615235513674,0.14637668824437,0.145798650743937,0.160321268966353,0.154237662470522,0.173589637412651,0.16118888847767,0.148696605255643,0.147562197884564,0.183360319365103,0.163262915179054,0.161069600921251,0.147629597333225
1.25,0.151728004559143,0.185883695329086,0.155322681041243,0.148452992524652,0.167137622888532,0.172573931692738,0.172046713030623,0.159847522374363,0.147908366749343,0.146933717724528,0.162091787849706,0.155467753797448,0.175088159318196,0.162818463214528,0.15014576088543,0.15003331977917,0.183940530845808,0.165110131151741,0.162589857959247,0.14915579675532
1.3,0.154117008940828,0.187788695768132,0.15760046667777,0.149850012096568,0.169486728677164,0.17490805179142,0.173375564044111,0.161511595101349,0.150066810998984,0.148636758541852,0.164180449081227,0.157602183343937,0.176980935973253,0.165003295104636,0.15197793468205,0.152917295744096,0.185221294164284,0.167366295076018,0.164761667443876,0.151365280862182
1.35,0.156937842773782,0.190467177734491,0.160439753090785,0.151844829905479,0.172410837211928,0.177915666558394,0.175611944558442,0.163756682844186,0.152501376961337,0.150958307402104,0.1668124496314,0.16003219167203,0.179575654688181,0.167672770091533,0.154546107293057,0.156478202401446,0.186956078139635,0.170390466456095,0.167343731308832,0.154022273818194
1.4,0.160077973690753,0.193514132066097,0.163534995576606,0.154227452468964,0.17580594738613,0.181225338336753,0.178073982319662,0.166572467607788,0.155608294865506,0.153669883855114,0.169893087777536,0.162994393860049,0.18239597487048,0.170773013570672,0.157464942162826,0.160123130867654,0.189224218364534,0.173755448227051,0.17043131590912,0.157008851882596
1.45,0.163746992109469,0.197056475564727,0.167250030077423,0.157159898616741,0.179454124576795,0.184968303730319,0.181106841895197,0.16958397799077,0.158973401359468,0.156826015172436,0.173260095166264,0.166430381314391,0.185942410384629,0.174374987039995,0.160729203717355,0.164463405391011,0.191834253043259,0.177595060649162,0.173970684186725,0.160679284983635
1.5,0.167566560636823,0.200786082081196,0.17109577400442,0.160279911225885,0.183868981443464,0.189110473097348,0.184508318148098,0.173131273086744,0.162714668094032,0.160245284923151,0.17718100549519,0.170120764529459,0.189609832797294,0.178255926747662,0.164674264280954,0.168868306837843,0.194921874712671,0.181628188067211,0.177838675541051,0.164349718084674
1.55,0.171950948608182,0.205167930360922,0.175526337108108,0.163984082371325,0.188283838310133,0.193508759073054,0.188234542171854,0.176916392768379,0.166979582587357,0.16414804546647,0.181261619180113,0.174521816656123,0.193912830553326,0.182660372199855,0.168683820604751,0.17389859281457,0.198345584386416,0.186278144208016,0.182197726025246,0.168691168164446
1.6,0.176511950615569,0.209581318048201,0.180131123464986,0.167822785985624,0.19319380646511,0.198475346927075,0.192570437421754,0.181138357410421,0.171426375213265,0.168254069600283,0.18596067335548,0.178922868782787,0.198398136142163,0.187233859135614,0.173183230087509,0.178979948039466,0.202144118519174,0.190977855660991,0.186757515634329,0.173145349923199
1.65,0.181529535726695,0.214701164024914,0.185215294443885,0.172204742345513,0.198424765099083,0.203577341592795,0.197078340198303,0.18560548107093,0.176110236612002,0.172816993172941,0.190659727530847,0.18381684076358,0.203438829681835,0.19242022731414,0.177964063938187,0.184652504071191,0.206282365278111,0.196346720218325,0.191912542402795,0.178030962949275
1.7,0.186553696246608,0.219821010001628,0.190326061857916,0.176683227054812,0.203802985925499,0.208981880798258,0.201705423885143,0.190446202224579,0.181307026090268,0.177542709766453,0.195936610691,0.189015260019924,0.208479523221506,0.197698858779856,0.182991750268396,0.19036667112945,0.210723925104155,0.201715584775659,0.197180313888409,0.183184085449636
1.75,0.192229843658069,0.225531836724032,0.196075538228548,0.181692282505479,0.209769678080484,0.214816410549747,0.207041207971809,0.195548172261786,0.186503815568534,0.182723765172737,0.201332751820827,0.194340101865756,0.214118519261863,0.203381567250429,0.188464482491333,0.196675805679329,0.215585476273149,0.207690071382208,0.202832759441835,0.188589394613428
1.8,0.197905991069529,0.231336949873841,0.20182501459918,0.186774669316717,0.215736370235469,0.220663529055119,0.212376992058476,0.201011891212476,0.192312372723187,0.188046041357876,0.207095411976327,0.200255571272236,0.219922659969517,0.209366992833858,0.193989419292139,0.202984940229208,0.220746383043693,0.213732138812643,0.208811540747597,0.194409033291812
1.85,0.204044223260404,0.237630823386682,0.208084871672521,0.19245422327523,0.222264804001273,0.227180766319635,0.218091579443581,0.206788214425978,0.198196559441939,0.193872450861178,0.213139943016767,0.206171040678715,0.225952114065615,0.215533406089921,0.200127753927164,0.209863755099099,0.225907289814236,0.220265802388415,0.214950184428368,0.200321794220369
1.9,0.210343929222762,0.244152507768995,0.214461816701326,0.198133777233743,0.228939304160774,0.233698003584151,0.224173088143283,0.212610926478856,0.204395390344963,0.199698860364481,0.219376402577477,0.212599931143196,0.232459832286053,0.222178766008599,0.206266088562188,0.216794228216743,0.231752154677864,0.226981274020414,0.221591475968345,0.206809136893364
1.95,0.216937833632862,0.250746775802962,0.221201522111451,0.204226478673457,0.235888548244412,0.240634840181338,0.230254596842985,0.219070157139759,0.210957893011486,0.206079591650012,0.226057234362435,0.21921447071791,0.238967550506492,0.228824125927277,0.212934189162422,0.224186521964717,0.237665088780859,0.233952832806894,0.228232767508321,0.213296479566358
2,0.223860702797619,0.257986259839028,0.228196650947322,0.210588340727969,0.243272771638441,0.247824653900182,0.236976903741281,0.225529387800662,0.21754569922106,0.212551809379398,0.232762407874285,0.226032918254453,0.246061964011968,0.2360980123526,0.219734657992136,0.231718047916372,0.243741682025172,0.241324348851641,0.235483293781266,0.22029909841688
